"ensembl_gene_id"	"hgnc_symbol"	"MCF10A_R1"	"MCF10A_R2"	"MCF10A_R3"	"MCF7_R1"	"MCF7_R2"	"MCF7_R3"	"MDA-MB-231_R1"	"MDA-MB-231_R2"	"MDA-MB-231_R3"
"ENSG00000259479"	"SORD2P"	0.186816403259484	0.378587955079747	0.367093772056709	0.359504962050641	0.681524726416092	0.691293749921367	0.407827224709238	0.333500867228522	0.33266297050822
"ENSG00000259485"	"LINC02253"	0	0	0	0.580738784851036	0.42094174278641	0.733190340825692	0	0	0
"ENSG00000259494"	"MRPL46"	4.88836255195651	3.31264460694778	4.31772198561938	5.00541524085893	5.19161482769905	5.78172954479689	3.07724178644243	3.0015078050567	2.8404299789548
"ENSG00000259498"	"TPM1-AS"	1.05862628513708	0.410136951336392	0.804110167362314	0.0276542278500493	0.0200448448945909	0.104741477260813	0.148300808985178	0.0277917389357101	0.102357837079452
"ENSG00000259516"	"ANP32AP1"	1.83702796538493	1.29350884652247	2.63957902764586	2.93134815210523	2.56574014650764	2.82801988604196	1.89083531456101	1.66750433614261	2.09833566012877
"ENSG00000259527"	"LINC00052"	0.124544268839656	0	0.0174806558122242	3.95455458255705	3.46775816676423	5.17422897668417	0	0	0
"ENSG00000259571"	"BLID"	0.653857411408195	0.157744981283228	0.227248525558915	0	0	0	0.185376011231472	0.250125650421391	0.33266297050822
"ENSG00000259577"	"CERNA1"	0.249088537679312	0.252391970053164	0.104883934873345	0.110616911400197	0.300672673418864	0.167586363617301	0.111225606738883	0.0555834778714203	0.0255894592698631
"ENSG00000259581"	"TYRO3P"	0.280224604889227	0.410136951336392	0.33213246043226	0.663701468401184	0.902018020256592	0.921724999895156	0.704428842679593	0.833752168071304	1.04916783006439
"ENSG00000259585"	"RBM17P4"	0.373632806518969	0.410136951336392	0.471977706930054	0.719009924101283	0.881973175362001	0.837931818086506	0.407827224709238	0.583626517649913	0.383841889047946
"ENSG00000259592"	"PRELID1P4"	0.0311360672099141	0	0.0524419674366727	0.387159189900691	0.240538138735091	0.335172727234602	0.222451213477766	0.250125650421391	0.179126214889042
"ENSG00000259612"	"EEF1A1P22"	0.342496739309055	0.157744981283228	0.244729181371139	0.193579594950345	0.200448448945909	0.209482954521626	0.370752022462944	0.500251300842783	0.281484051968494
"ENSG00000259642"	"ST20-AS1"	2.39747717516338	1.3881558352924	2.02775607421801	1.93579594950345	2.4254262322455	2.63948522697249	0.667353640433299	0.750376951264174	0.793273237365756
"ENSG00000259657"	"PIGHP1"	0.342496739309055	0.978018883956012	0.629303609240072	1.13382334185202	1.82408088540777	1.15215624986895	0.59320323594071	0.889335645942725	0.40943134831781
"ENSG00000259673"	"IQCH-AS1"	6.88107085339101	6.49909322886898	3.91566690193823	6.0562758991608	5.73282563985301	5.2161255675885	1.07518086514254	0.917127384878435	0.997988911524661
"ENSG00000259706"	"HSP90B2P"	9.27854802855439	5.58417233742626	4.09047346006047	4.42467645600789	4.79071792980723	5.02759090851903	6.00618276389969	7.22585212328464	5.91116509133837
"ENSG00000259728"	"LINC00933"	0.311360672099141	0.315489962566455	0.227248525558915	0.082962683550148	0.100224224472955	0.0628448863564879	0.222451213477766	0.0277917389357101	0.102357837079452
"ENSG00000259736"	"CRTC3-AS1"	0.0622721344198281	0.0315489962566455	0.0349613116244485	0.442467645600789	0.42094174278641	0.335172727234602	0	0.0833752168071304	0.0511789185397262
"ENSG00000259746"	"HSPE1P3"	3.89200840123926	2.23997873422183	4.35268329724383	4.0375172661072	3.32744425250209	3.12129602237223	3.41091860665908	2.41788128740678	3.01955619384385
"ENSG00000259749"	"NCAPGP2"	0.0311360672099141	0	0.0174806558122242	0.0276542278500493	0.0200448448945909	0.0628448863564879	0.370752022462944	0.305709128292812	0.307073511238357
"ENSG00000259781"	"HMGB1P6"	20.300715820864	6.59374021763892	30.7309929178902	44.8828118006301	34.6775816676423	40.1578823817958	22.4304973590081	22.6224754936681	21.316019571796
"ENSG00000259790"	"ANP32BP1"	1.61907549491553	3.50193858448766	2.13264000909136	2.37826359510424	1.78399119561859	2.28336420428573	1.89083531456101	1.72308781401403	1.81685160816028
"ENSG00000259803"	"SLC22A31"	0	0	0	0.110616911400197	0.340762363208046	0.0628448863564879	0	0.0833752168071304	0.0511789185397262
"ENSG00000259823"	"LYPD8"	0	0	0	0	0	0	0.148300808985178	0.111166955742841	0.281484051968494
"ENSG00000259838"	"ELOCP2"	2.86451818331209	1.67209680160221	3.95062821356268	2.84838546855508	2.46551592203468	2.63948522697249	2.29866253927025	2.1955473759211	2.78925106041508
"ENSG00000259856"	"RAB43P1"	0.747265613037937	1.29350884652247	0.90899410223566	0.636047240551135	0.741659261099864	0.79603522718218	1.14933126963513	1.27841999104267	0.946809992984935
"ENSG00000259917"	"HNRNPLP2"	34.8412592078938	14.6071852668269	49.2779687346601	39.5455458255705	42.8558783846354	53.6485846529885	51.386230313364	53.1655965840135	55.5035371563331
